OpenML ID,N(feature),N(sample),All boolean?,Half Boolean?,ChEMBL ID,File name
31311,43,79,False,False,5044,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5044
31312,1024,334,True,True,1293267,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1293267
31313,1024,41,True,True,2111377,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2111377
31314,576,21,False,False,5343,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5343
31315,205,43,True,True,4614,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4614
31316,43,298,False,False,320,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL320
31317,43,427,False,False,3582,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3582
31318,1024,138,True,True,5028,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5028
31319,1024,63,True,True,1743122,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1743122
31320,165,27,False,False,2983,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2983
31321,51,79,True,True,5654,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5654
31322,43,145,False,False,5938,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5938
31323,1024,271,True,True,2095152,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2095152
31324,599,17,False,False,4201,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4201
31325,19,518,False,False,1873,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1873
31326,1339,334,False,False,1293267,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1293267
31327,1024,276,True,True,2095202,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2095202
31328,1208,63,False,False,6154,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL6154
31329,17,532,False,False,3996,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3996
31330,1296,73,False,False,1163108,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1163108
31331,51,276,True,True,4111,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4111
31332,1024,172,True,True,3252,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3252
31333,1024,426,True,True,4804,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4804
31334,2,29,False,False,3071,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3071
31335,68,866,False,False,4644,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4644
31336,9,35,False,False,2046259,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2046259
31337,1024,58,True,True,5879,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5879
31338,70,682,False,False,4018,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4018
31339,43,4442,False,False,243,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL243
31340,43,79,False,False,5776,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5776
31341,2,19,False,False,5154,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5154
31342,51,11,True,True,1938211,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1938211
31343,1024,28,True,True,5649,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5649
31344,1056,11,False,False,3323,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3323
31345,102,81,True,True,5158,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5158
31346,65,334,False,False,5555,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5555
31347,51,39,True,True,2096972,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2096972
31348,43,78,False,False,2412,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2412
31349,102,1403,True,True,2996,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2996
31350,51,79,True,True,5969,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5969
31351,1299,79,False,False,5358,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5358
31352,24,276,False,False,4685,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4685
31353,4,31,False,False,3255,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3255
31354,51,273,True,True,3490,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3490
31355,1024,61,True,True,4114,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4114
31356,6,32,False,False,2331070,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2331070
31357,43,84,False,False,2015,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2015
31358,65,182,False,False,3433,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3433
31359,2,11,False,False,3323,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3323
31360,762,21,False,False,3197,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3197
31361,853,84,False,False,1075307,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1075307
31362,1024,63,True,True,1293258,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1293258
31363,69,979,False,False,5136,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5136
31364,1024,1425,True,True,1907598,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1907598
31365,51,33,True,True,6109,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL6109
31366,102,507,True,True,2622,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2622
31367,102,13,True,True,1250407,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1250407
31368,61,127,False,False,4105,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4105
31369,1286,269,False,False,2756,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2756
31370,1024,167,True,True,3427,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3427
31371,1024,35,True,True,2111390,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2111390
31372,51,1001,True,True,1741217,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1741217
31373,1024,157,True,True,3250,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3250
31374,63,119,False,False,4564,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4564
31375,1122,41,False,False,1795190,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1795190
31376,1301,205,False,False,3544,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3544
31377,1024,477,True,True,1899,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1899
31378,102,89,True,True,3833,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3833
31379,1024,140,True,True,6180,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL6180
31380,1024,512,True,True,309,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL309
31381,2,29,False,False,1795171,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1795171
31382,709,10,False,False,5423,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5423
31383,4,23,False,False,5906,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5906
31384,1024,25,True,True,3962,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3962
31385,1024,124,True,True,2397,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2397
31386,51,120,True,True,5533,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5533
31387,43,514,False,False,4860,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4860
31388,51,85,True,True,5445,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5445
31389,51,35,True,True,2963,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2963
31390,51,560,True,True,3766,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3766
31391,1024,11,True,True,1772930,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1772930
31392,51,60,True,True,4088,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4088
31393,1296,108,False,False,1908385,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1908385
31394,562,84,False,False,5402,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5402
31395,63,138,False,False,5028,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5028
31396,1107,11,False,False,4469,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4469
31397,706,62,False,False,3373,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3373
31398,43,198,False,False,2000,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2000
31399,1373,715,False,False,2250,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2250
31400,43,235,False,False,2318,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2318
31401,1024,14,True,True,1075034,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1075034
31402,30,964,False,False,4153,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4153
31403,43,12,False,False,2081,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2081
31404,233,43,False,False,1075146,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1075146
31405,2,37,False,False,6115,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL6115
31406,1024,119,True,True,4564,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4564
31407,6,108,False,False,5398,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5398
31408,1024,40,True,True,3505,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3505
31409,1024,81,True,True,4924,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4924
31410,43,79,False,False,5659,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5659
31411,102,84,True,True,5460,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5460
31412,1386,811,False,False,5407,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5407
31413,67,81,False,False,2731,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2731
31414,512,12,True,True,3739,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3739
31415,51,89,True,True,1837,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1837
31416,1391,940,False,False,2146304,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2146304
31417,842,73,False,False,5856,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5856
31418,1024,130,True,True,1949,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1949
31419,1299,79,False,False,5546,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5546
31420,43,212,False,False,3961,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3961
31421,775,13,False,False,5688,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5688
31422,51,108,True,True,5398,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5398
31423,548,15,False,False,5623,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5623
31424,1076,41,False,False,4085,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4085
31425,51,81,True,True,2116,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2116
31426,1374,688,False,False,2543,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2543
31427,4,14,False,False,4049,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4049
31428,2,95,False,False,3973,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3973
31429,102,299,True,True,5847,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5847
31430,19,289,False,False,1864,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1864
31431,51,413,True,True,3234,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3234
31432,1024,891,True,True,4566,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4566
31433,43,33,False,False,3218,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3218
31434,51,25,True,True,5798,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5798
31435,1024,63,True,True,2096907,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2096907
31436,9,194,False,False,2778,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2778
31437,1024,22,True,True,1741170,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1741170
31438,51,396,True,True,2007629,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2007629
31439,1024,688,True,True,2543,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2543
31440,51,54,True,True,2096905,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2096905
31441,102,998,True,True,4898,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4898
31442,1277,46,False,False,4573,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4573
31443,43,15,False,False,3077,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3077
31444,1266,19,False,False,2216739,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2216739
31445,2,12,False,False,3051,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3051
31446,2,10,False,False,2006,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2006
31447,775,23,False,False,2794,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2794
31448,28,246,False,False,2488,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2488
31449,68,445,False,False,5026,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5026
31450,1211,74,False,False,1293289,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1293289
31451,1024,28,True,True,4167,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4167
31452,4,28,False,False,1293283,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1293283
31453,2,43,False,False,4614,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4614
31454,2,33,False,False,4521,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4521
31455,2,65,False,False,2528,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2528
31456,994,18,False,False,3285,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3285
31457,4,57,False,False,4185,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4185
31458,1024,318,True,True,2304404,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2304404
31459,2,47,False,False,2150838,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2150838
31460,505,22,False,False,5362,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5362
31461,4,22,False,False,1938227,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1938227
31462,737,16,False,False,1287617,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1287617
31463,51,122,True,True,4901,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4901
31464,43,63,False,False,5524,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5524
31465,1316,452,False,False,3820,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3820
31466,1024,21,True,True,5343,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5343
31467,154,35,True,True,5729,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5729
31468,1200,12,False,False,1255123,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1255123
31469,2,30,False,False,2370,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2370
31470,1024,31,True,True,1854,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1854
31471,43,60,False,False,1075284,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1075284
31472,1234,107,False,False,2128,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2128
31473,1171,12,False,False,3239,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3239
31474,1107,13,False,False,5688,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5688
31475,2,25,False,False,5411,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5411
31476,51,22,True,True,3000,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3000
31477,2,13,False,False,1949487,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1949487
31478,154,45,True,True,4136,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4136
31479,1290,113,False,False,1822,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1822
31480,269,17,False,False,4056,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4056
31481,686,14,False,False,2036,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2036
31482,43,77,False,False,5351,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5351
31483,139,1608,False,False,1844,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1844
31484,1049,21,False,False,2813,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2813
31485,9,113,False,False,1822,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1822
31486,1389,903,False,False,3836,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3836
31487,60,89,False,False,1837,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1837
31488,43,82,False,False,5550,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5550
31489,9,56,False,False,5666,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5666
31490,51,147,True,True,3455,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3455
31491,51,35,True,True,2111390,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2111390
31492,1024,646,True,True,2349,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2349
31493,1024,116,True,True,4086,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4086
31494,15,69,False,False,1293297,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1293297
31495,43,15,False,False,1169593,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1169593
31496,1127,53,False,False,3985,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3985
31497,19,1488,False,False,4179,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4179
31498,13,290,False,False,4489,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4489
31499,62,112,False,False,3068,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3068
31500,439,41,False,False,3504,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3504
31501,43,2055,False,False,219,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL219
31502,1024,45,True,True,1935,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1935
31503,1024,15,True,True,5700,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5700
31504,1024,83,True,True,3830,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3830
31505,26,940,False,False,3066,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3066
31506,63,86,False,False,2870,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2870
31507,102,56,True,True,3565,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3565
31508,113,40,False,False,5372,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5372
31509,67,458,False,False,2265,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2265
31510,154,906,True,True,2001,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2001
31511,43,16,False,False,4622,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4622
31512,51,404,True,True,2094134,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2094134
31513,1306,75,False,False,5607,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5607
31514,290,25,False,False,3391,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3391
31515,51,22,True,True,2662,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2662
31516,43,344,False,False,3360,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3360
31517,1326,309,False,False,3616,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3616
31518,1310,227,False,False,6137,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL6137
31519,24,612,False,False,2007,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2007
31520,51,47,True,True,1795138,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1795138
31521,1024,226,True,True,2714,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2714
31522,290,40,False,False,1075282,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1075282
31523,1398,1038,False,False,5979,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5979
31524,1024,41,True,True,5888,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5888
31525,1212,184,False,False,2329,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2329
31526,564,10,False,False,3781,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3781
31527,154,130,True,True,1949,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1949
31528,1024,78,True,True,5451,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5451
31529,1299,84,False,False,4598,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4598
31530,1024,507,True,True,2622,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2622
31531,143,2866,False,False,318,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL318
31532,43,157,False,False,2563,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2563
31533,59,103,False,False,4135,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4135
31534,43,33,False,False,2029198,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2029198
31535,513,63,False,False,1293258,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1293258
31536,51,95,True,True,3171,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3171
31537,1024,456,True,True,2094251,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2094251
31538,51,20,True,True,4747,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4747
31539,1337,413,False,False,3234,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3234
31540,2,19,False,False,5091,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5091
31541,2,74,False,False,2991,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2991
31542,43,887,False,False,4501,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4501
31543,281,3151,False,False,235,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL235
31544,43,72,False,False,1908383,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1908383
31545,1024,13,True,True,3993,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3993
31546,65,151,False,False,5720,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5720
31547,43,59,False,False,4092,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4092
31548,1024,50,True,True,2095192,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2095192
31549,330,51,False,False,3534,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3534
31550,1024,592,True,True,4273,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4273
31551,1024,126,True,True,5704,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5704
31552,1024,233,True,True,3403,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3403
31553,6,88,False,False,5832,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5832
31554,1369,1240,False,False,3229,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3229
31555,347,27,False,False,2804,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2804
31556,306,56,False,False,3780,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3780
31557,1256,31,False,False,1275209,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1275209
31558,51,137,True,True,1907587,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1907587
31559,4,53,False,False,3985,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3985
31560,2,43,False,False,3228,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3228
31561,1024,152,True,True,1929,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1929
31562,2,30,False,False,4091,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4091
31563,1024,59,True,True,2069161,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2069161
31564,43,23,False,False,1075163,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1075163
31565,1024,62,True,True,3676,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3676
31566,9,71,False,False,5406,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5406
31567,1024,13,True,True,2986,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2986
31568,2,14,False,False,5765,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5765
31569,2,12,False,False,5438,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5438
31570,43,79,False,False,5388,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5388
31571,2,15,False,False,3238,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3238
31572,43,547,False,False,5137,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5137
31573,51,96,True,True,1857,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1857
31574,1024,33,True,True,3652,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3652
31575,43,349,False,False,5678,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5678
31576,1175,22,False,False,4592,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4592
31577,66,294,False,False,3614,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3614
31578,65,133,False,False,2361,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2361
31579,51,297,True,True,4631,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4631
31580,51,99,True,True,1741172,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1741172
31581,1024,903,True,True,3836,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3836
31582,13,44,False,False,1075214,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1075214
31583,1387,969,False,False,4045,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4045
31584,66,253,False,False,5697,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5697
31585,114,54,False,False,5762,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5762
31586,43,569,False,False,2590,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2590
31587,51,14,True,True,1075252,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1075252
31588,1285,85,False,False,2167,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2167
31589,102,12,True,True,1075130,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1075130
31590,43,199,False,False,2016,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2016
31591,51,48,True,True,2052040,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2052040
31592,1024,293,True,True,4423,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4423
31593,1024,476,True,True,1966,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1966
31594,1024,51,True,True,3461,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3461
31595,208,1261,False,False,2871,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2871
31596,358,48,True,True,1909485,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1909485
31597,154,117,True,True,2289,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2289
31598,1024,35,True,True,5007,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5007
31599,1024,348,True,True,1293293,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1293293
31600,51,833,True,True,1293319,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1293319
31601,1291,80,False,False,5031,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5031
31602,2,79,False,False,5416,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5416
